canonical_name,entity_name,similarity_score,count,group_id
COMMONWEALTH BANK,WESTPAC/COMMONWEALTH BANK,80.95238095238095,1,181
COMMONWEALTH BANK,COMMSEC/COMMONWEALTH BANK,80.95238095238095,1,182
Wesfarmers,Wesfarmers,100.0,24,184
Wesfarmers,Westfarmers,95.23809523809523,5,184
Wesfarmers,wesfarmers,90.0,1,185
Wesfarmers,Wesformers,90.0,1,186
Wesfarmers,Wesfarmers Ltd,83.33333333333334,5,187
Emirates Airlines,Emirates Airlines,100.0,21,189
Emirates Airlines,Emirates Airline,96.96969696969697,2,189
Emirates Airlines,Emirates Airline Group,82.05128205128204,1,190
Australian Services Union,Australian Services Union,100.0,20,192
Australian Services Union,Australian Services Union.,98.0392156862745,1,192
Australian Services Union,Australian Services Union (WA),90.9090909090909,1,193
Australian Services Union,Australian Services Union (ASU),89.28571428571429,1,194
Australian Services Union,Australian Health Services Union,87.71929824561404,1,195
Australian Services Union,Australian Services Union Membership,81.9672131147541,1,196
Woolworths,Woolworths,100.0,19,198
Woolworths,Woolworths Ltd,83.33333333333334,3,198
Screen Australia,Screen Australia,100.0,19,200
Screen Australia,Beef Australia,80.0,16,200
Chifley Research Centre,Chifley Research Centre,100.0,19,202
Chifley Research Centre,The Chifley Research Centre,92.0,1,202
Westpac Banking Corporation,Westpac Banking Corporation,100.0,18,204
Westpac Banking Corporation,Westpac Banking Corp,85.1063829787234,4,204
Westpac Banking Corporation,Westpac Banking Corp.,83.33333333333334,3,205
Virgin Airlines,Virgin Airlines,100.0,18,207
Virgin Airlines,Virgin Airline,96.55172413793103,3,207
Virgin Airlines,Virgin Airlines Club,85.71428571428572,1,208
Virgin Airlines,Virgin Airlines Lounge,81.08108108108108,2,209
Carlton Football Club,Carlton Football Club,100.0,18,211
Carlton Football Club,PwC & Carlton Football Club,87.5,1,211
Carlton Football Club,Clarence Football Club,83.72093023255813,2,212
Australian Institute of Company Directors,Australian Institute of Company Directors,100.0,18,214
Australian Institute of Company Directors,Australian Company of Institute Directors,100.0,1,214
Australian Institute of Company Directors,Australian Institute of Company Director,98.76543209876543,1,215
Australian Institute of Company Directors,Australian Institute of Company Directors (AICD),92.13483146067416,4,216
Australian Institute of Company Directors,"Australian Institute of Company Directors, CEMEZ, ASU",87.2340425531915,1,217
Melbourne Cricket Club,Melbourne Cricket Club,100.0,17,219
Melbourne Cricket Club,Melbourne Cricket Club Member,86.27450980392157,1,219
Melbourne Cricket Club,Geelong Cricket Club,80.95238095238095,2,220
Gold Coast Turf Club,Gold Coast Turf Club,100.0,17,222
Gold Coast Turf Club,Gold Coast Suns Club,85.0,1,222
Devizes Investments Pty Ltd,Devizes Investments Pty Ltd,100.0,17,224
Devizes Investments Pty Ltd,Corrie Investments Pty Ltd,83.01886792452831,4,224
Devizes Investments Pty Ltd,Devizes Investments,82.6086956521739,9,225
Devizes Investments Pty Ltd,Griff-Dev Investments Pty Ltd,82.14285714285714,7,226
Devizes Investments Pty Ltd,Investment Pty Ltd,80.0,1,227
BHP Billiton,BHP Billiton,100.0,17,229
BHP Billiton,BHP Billiton Ltd,85.71428571428572,3,229
BHP Billiton,BHP Billion Ltd,81.4814814814815,1,230
Australian American Leadership Dialogue,Australian American Leadership Dialogue,100.0,17,232
Australian American Leadership Dialogue,Australian American Leadership Dialouge,97.43589743589743,1,232
Australian American Leadership Dialogue,Australian American Young Leadership Dialogue,92.85714285714286,3,233
Australian American Leadership Dialogue,Australian American Leadership Dialogue Forum,92.85714285714286,1,234
Australian American Leadership Dialogue,Australian American Leadership Dialogue (AALD),91.76470588235294,5,235
Australian American Leadership Dialogue,Australian American Leadership,86.95652173913044,1,236
Australian American Leadership Dialogue,American Leadership Dialogue,83.5820895522388,1,237
Spouse,Spouse,100.0,16,239
Spouse,Spouse),92.3076923076923,1,239
Penrith Panthers,Penrith Panthers,100.0,16,241
Penrith Panthers,Penrith Panthers Club,86.48648648648648,1,241
Medibank Private,Medibank Private,100.0,16,243
Medibank Private,Medibank Private Ltd,88.88888888888889,2,243
Medibank Private,Medibank Private Limited,80.0,3,244
City of Swan,City of Swan,100.0,16,246
City of Swan,City of Swan WA,88.88888888888889,1,246
City of Swan,Swan City,85.71428571428572,1,247
City of Swan,City of Swan week,82.75862068965517,1,248
City of Swan,City of Logan,80.0,1,249
Wallace Family Trust,Wallace Family Trust,100.0,15,251
Wallace Family Trust,Wallace Family Trust.,97.5609756097561,3,251
Victoria Racing Club,Victoria Racing Club,100.0,15,253
Victoria Racing Club,Victoria Racing,85.71428571428572,1,253
Victoria Racing Club,Racing Victoria,85.71428571428572,1,254
Taipei Economic and Cultural Office,Taipei Economic and Cultural Office,100.0,15,256
Taipei Economic and Cultural Office,Tapei Economic and Cultural Office,98.55072463768117,1,256
Taipei Economic and Cultural Office,The Taipei Economic and Cultural Office,94.5945945945946,1,257
Taipei Economic and Cultural Office,Taipei Economic Cultural Office,93.93939393939394,1,258
Taipei Economic and Cultural Office,Taipai Economic & Cultural Office,88.23529411764706,1,259
Taipei Economic and Cultural Office,Taiwanese Economic & Cultural Office,84.50704225352112,1,260
Taipei Economic and Cultural Office,Taipei Economic and Cultural Office in Australia,84.33734939759037,11,261
Taipei Economic and Cultural Office,Taipei Economic and Cultural Office of Australia,84.33734939759037,1,262
Taipei Economic and Cultural Office,Taipei Economic & Cultural Office in Australia,81.4814814814815,3,263
Taipei Economic and Cultural Office,The Taipei Economic and Cultural Office in Australia,80.45977011494253,1,264
Gloucester Park Harness Racing,Gloucester Park Harness Racing,100.0,15,266
Gloucester Park Harness Racing,Gloucester Park Harness Racing club,92.3076923076923,1,266
Gloucester Park Harness Racing,Gloucester Park Harness Racing Club,92.3076923076923,1,267
Gloucester Park Harness Racing,Gloucester Park Harness Racing Association,83.33333333333334,1,268
Brisbane Broncos,Brisbane Broncos,100.0,15,270
Brisbane Broncos,Brisbane Broncos NRL,88.88888888888889,1,270
Brisbane Broncos,Brisbane Lions,80.0,10,271
Australian Republican Movement,Australian Republican Movement,100.0,15,273
Australian Republican Movement,Australian Republic Movement,96.55172413793103,2,273
Australian Republican Movement,ARM (Australian Republican Movement),90.9090909090909,1,274
Andrews and Andrews Consulting Pty Ltd,Andrews and Andrews Consulting Pty Ltd,100.0,15,276
Andrews and Andrews Consulting Pty Ltd,Andrews and Andrews Consulting Pty Limited,95.0,2,276
Andrews and Andrews Consulting Pty Ltd,ANZ; Andrews and Andrews Consulting Pty Ltd,93.82716049382715,1,277
Andrews and Andrews Consulting Pty Ltd,Andrews & Andrews Consulting Pty Ltd,91.89189189189189,1,278
Andrews and Andrews Consulting Pty Ltd,Andrews Consulting Pty Ltd,81.25,7,279
Treasury Wine Estates,Treasury Wine Estates,100.0,14,281
Treasury Wine Estates,Treasury Wine Estate,97.5609756097561,1,281
Treasury Wine Estates,Treasury Wine Estates Ltd,91.30434782608697,1,282
Treasury Wine Estates,TWE Treasury Wine Estates,91.30434782608697,1,283
Treasury Wine Estates,Treasury Wine Estates Limited,84.0,2,284
Treasury Wine Estates,Treasury Estate,83.33333333333334,1,285
Tennis Queensland,Tennis Queensland,100.0,14,287
Tennis Queensland,Queensland Tennis,100.0,1,287
Tennis Queensland,Tenants Queensland,91.42857142857143,1,288
Tennis Queensland,Tenants Queensland Inc,82.05128205128204,1,289
Taiwanese Government,Taiwanese Government,100.0,14,291
Taiwanese Government,Taiwan Government,91.89189189189189,2,291
Taiwanese Government,Government of Taiwan,85.0,11,292
Taiwanese Government,ROC Taiwan Government,82.92682926829268,1,293
Taiwanese Government,Lebanese Government,82.05128205128204,1,294
Robert International Pty Ltd,Robert International Pty Ltd,100.0,14,296
Robert International Pty Ltd,Vibe International Pty Ltd,88.88888888888889,1,296
Robert International Pty Ltd,Tyco International Ltd,80.0,2,297
Rio Tinto,Rio Tinto,100.0,14,299
Rio Tinto,Rio Tinto Ltd,81.81818181818181,11,299
National Rugby League,National Rugby League,100.0,14,301
National Rugby League,National Rugby League Ltd,91.30434782608697,7,301
National Rugby League,The National Rugby League,91.30434782608697,1,302
Citibank,Citibank,100.0,14,304
Citibank,CitiBank,87.5,1,304
ANZ BANK,ANZ BANK,100.0,14,306
ANZ BANK,ANZ. BANK,94.11764705882352,1,306
ANZ BANK,A.N.Z. BANK,84.21052631578947,1,307
ANZ BANK,ANZ CBA,80.0,2,308
ANZ BANK,"ANZ, BANK SA",80.0,1,309
"Qantas, Virgin","Qantas, Virgin",100.0,13,311
"Qantas, Virgin","Virgin, Qantas",92.85714285714286,2,311
"Qantas, Virgin",Qantas & Virgin,89.65517241379311,3,312
"Qantas, Virgin",Virgin & Qantas,89.65517241379311,1,313
"Qantas, Virgin",Qantas/Virgin,88.88888888888889,2,314
"Qantas, Virgin",Qantas and Virgin,83.87096774193549,10,315
"Qantas, Virgin",Virgin and Qantas,83.87096774193549,1,316
"Qantas, Virgin","Qantas, Virgin, ASTRA",80.0,1,317
North Melbourne Football Club,North Melbourne Football Club,100.0,13,319
North Melbourne Football Club,Melbourne Victory Football Club,86.66666666666667,1,319
North Melbourne Football Club,North Heidelberg Football Club,81.35593220338984,1,320
North Melbourne Football Club,Melbourne City Football Club,80.70175438596492,1,321
Minerals Council of Australia,Minerals Council of Australia,100.0,13,323
Minerals Council of Australia,Australian Minerals Council,92.85714285714286,2,323
Minerals Council of Australia,Hindu Council of Australia,83.63636363636364,2,324
Minerals Council of Australia,Law Council of Australia,83.01886792452831,1,325
Commbank,Commbank,100.0,13,327
Commbank,CommBank,87.5,3,327
Commbank,ComBank,80.0,1,328
Australian Football League,Australian Football League,100.0,13,330
Australian Football League,Australian Footbal League (AFL),87.71929824561404,1,330
Australian Football League,Australian Baseball League,84.61538461538461,2,331
Australian Football League,Eastern Football League,81.63265306122449,2,332
Australian Football League,Touch Football Australia,80.0,1,333
Australian Ballet,Australian Ballet,100.0,13,335
Australian Ballet,The Australian Ballet,89.47368421052632,10,335
Australian Ballet,West Australian Ballet,87.17948717948718,2,336
Australian Ballet,Australia Caller,84.84848484848484,1,337
Australian Ballet,Australian Ballet Company,80.95238095238095,1,338
Woodside Petroleum,Woodside Petroleum,100.0,12,340
Woodside Petroleum,Woodside Petroleum Ltd,90.0,2,340
Woodside Petroleum,Woodside Petroleum (WPL),85.71428571428572,1,341
Woodside Petroleum,Woodside Petroleum Limited,81.81818181818181,1,342
Telstra Corporation,Telstra Corporation,100.0,12,344
Telstra Corporation,Telstra Corporation Ltd,90.47619047619048,4,344
Telstra Corporation,Telstra Corporation Limited,82.6086956521739,7,345
Telstra Corporation,News Corporation,80.0,1,346
TELSTRA,TELSTRA,100.0,12,348
TELSTRA,TESTRA,92.3076923076923,1,348
Queensland Ballet,Queensland Ballet,100.0,12,350
Queensland Ballet,Queensland Health,82.35294117647058,1,350
Queensland Ballet,Netball Queensland,80.0,1,351
Hume Bank,Hume Bank,100.0,12,353
Hume Bank,Home Bank,88.88888888888889,1,353
Australian Subscription Television and Radio Association,Australian Subscription Television and Radio Association,100.0,12,355
Australian Subscription Television and Radio Association,Astra Subscription Television and Radio Association,95.32710280373831,1,355
Australian Subscription Television and Radio Association,Australian Subscription Television & Radio Association,94.54545454545455,2,356
Australian Subscription Television and Radio Association,Australian Subscription Television and Radio Association (ASTRA),93.33333333333333,10,357
Australian Subscription Television and Radio Association,Australian Subscription Television & Radio Association (ASTRA),88.13559322033898,1,358
Australian Subscription Television and Radio Association,"Australian Subscription Television and Radio Association (ASTRA), Austar",87.5,1,359
Australian Subscription Television and Radio Association,Australian Subscription TV Radio Association,86.0,1,360
Australian Subscription Television and Radio Association,"Qantas, Virgin Australia, Australian Subscription Television and Radio Association",81.15942028985508,1,361
Arnold Bloch Leibler,Arnold Bloch Leibler,100.0,12,363
Arnold Bloch Leibler,Arnold Bloch Liebler,95.0,2,363
Arnold Bloch Leibler,Arnold Block Leibler,95.0,1,364
Arnold Bloch Leibler,Arnold Bloch Hiebler,90.0,1,365
Arnold Bloch Leibler,Arnold Bloch Leibler (Lawyers),80.0,1,366
Virgin Lounge,Virgin Lounge,100.0,11,368
Virgin Lounge,Virgin Loungh,92.3076923076923,1,368
Virgin Lounge,Virgin Club Lounge,83.87096774193549,5,369
Virgin Lounge,Virgin Money,80.0,1,370
Qantas Airlines,Qantas Airlines,100.0,11,372
Qantas Airlines,Qatar Airline,85.71428571428572,1,372
Qantas Airlines,Asiana Airlines,80.0,1,373
QANTAS Chairman's Lounge,QANTAS Chairman's Lounge,100.0,11,375
QANTAS Chairman's Lounge,QANTAS Chairmans Lounge,97.87234042553192,1,375
QANTAS Chairman's Lounge,QANTAS Chairman's Club Lounge,90.56603773584906,1,376
QANTAS Chairman's Lounge,QANTAS Chairman's Club,82.6086956521739,2,377
QANTAS Chairman's Lounge,QANTAS Chairman's Lounge Membership,81.35593220338984,1,378
Macquarie Bank Limited,Macquarie Bank Limited,100.0,11,380
Macquarie Bank Limited,Macquarie Group Limited,80.0,5,380
Kimlie Pty Ltd,Kimlie Pty Ltd,100.0,11,382
Kimlie Pty Ltd,Kimlie Pty Ltd ATF,87.5,1,382
Kimlie Pty Ltd,Fiale Pty Ltd,81.4814814814815,6,383
Gufee Pty Ltd,Gufee Pty Ltd,100.0,11,385
Gufee Pty Ltd,ACGee Pty Ltd,84.61538461538461,2,385
Central Queensland Express Holdings Pty Ltd,Central Queensland Express Holdings Pty Ltd,100.0,11,387
Central Queensland Express Holdings Pty Ltd,Central Queensland Express Holdings Pty ltd,90.69767441860466,1,387
Widebay Australia Ltd,Widebay Australia Ltd,100.0,10,389
Widebay Australia Ltd,Widebay Australia,89.47368421052632,1,389
United Voice,United Voice,100.0,10,391
United Voice,United Voice(AE-V),80.0,1,391
South 32,South 32,100.0,10,393
South 32,South 32 Ltd,80.0,1,393
Save the Children Australia,Save the Children Australia,100.0,10,395
Save the Children Australia,Save the Children - Australia,96.42857142857143,2,395
Save the Children Australia,Save The Children Australia,96.2962962962963,1,396
MyState,MyState,100.0,10,398
MyState,My State,93.33333333333333,8,398
Kingston,Kingston,100.0,10,400
Kingston,Kingston ACT,80.0,3,400
Kenley Dale Pty Ltd,Kenley Dale Pty Ltd,100.0,10,402
Kenley Dale Pty Ltd,Henley Dale Pty Ltd,94.73684210526316,2,402
Kenley Dale Pty Ltd,Kenley Dale Pty Ltd (Spouse),80.85106382978724,1,403
Buchholz Family Trust,Buchholz Family Trust,100.0,10,405
Buchholz Family Trust,Brough Family Trust,80.0,1,405
Australian and New Zealand Banking Group Limited (ANZ),Australian and New Zealand Banking Group Limited (ANZ),100.0,10,407
Australian and New Zealand Banking Group Limited (ANZ),Australia and New Zealand Banking Group Limited (ANZ),99.06542056074767,3,407
Australian and New Zealand Banking Group Limited (ANZ),Australian and New Zealand Banking Group Limited,94.11764705882352,10,408
Australian and New Zealand Banking Group Limited (ANZ),Australia and New Zealand Banking Group Limited,93.06930693069306,3,409
Australian and New Zealand Banking Group Limited (ANZ),Australia and New Zealand Banking Group (ANZ),90.9090909090909,1,410
Australian and New Zealand Banking Group Limited (ANZ),Australian and New Zealand Banking Group,85.1063829787234,3,411
Amcor Ltd,Amcor Ltd,100.0,10,413
Amcor Ltd,Amor Ltd,94.11764705882352,2,413
Amcor Ltd,Amcor Limited,81.81818181818181,4,414
Adelaide Football Club,Adelaide Football Club,100.0,10,416
Adelaide Football Club,Port Adelaide Football Club,89.79591836734694,2,416
Adelaide Football Club,South Adelaide Football Club,88.0,2,417
Adelaide Football Club,Adelaide Crows Football Club,88.0,2,418
Adelaide Football Club,West Adelaide Football Club SANFL,80.0,1,419
Adelaide Football Club,South Adelaide football club,80.0,1,420
Yothu Yindi Foundation,Yothu Yindi Foundation,100.0,9,422
Yothu Yindi Foundation,Yotam Yindi Foundation,90.9090909090909,1,422
Van Manen Investments Pty Ltd,Van Manen Investments Pty Ltd,100.0,9,424
Van Manen Investments Pty Ltd,Van Manen Investment Pty Ltd,98.24561403508771,1,424
Van Manen Investments Pty Ltd,Monterey Investments Pty Ltd,80.70175438596492,2,425
Unisuper,Unisuper,100.0,9,427
Unisuper,UniSuper,87.5,2,427
UBank,UBank,100.0,9,429
UBank,Ubank,80.0,1,429
ST GEORGE BANK,ST GEORGE BANK,100.0,9,431
ST GEORGE BANK,"ST GEORGE BANK, ING.",82.35294117647058,1,431
Queensland Courier Services Family Trust,Queensland Courier Services Family Trust,100.0,9,433
Queensland Courier Services Family Trust,Queensland courier Services Family Trust,80.0,1,433
PK Super (Qld) P/L,PK Super (Qld) P/L,100.0,9,435
PK Super (Qld) P/L,PK Super P/L,80.0,2,435
PK Super (Qld) P/L,PK Super (Qld) Pty Ltd,80.0,1,436
McKinnon Institute for Political Leadership,McKinnon Institute for Political Leadership,100.0,9,438
McKinnon Institute for Political Leadership,McKinnon Insititute for Political Leadership,98.85057471264368,1,438
McKinnon Institute for Political Leadership,McKinnon Institute of Political Leadership,96.47058823529412,2,439
McKinnon Institute for Political Leadership,McKinnon Institute For Political Leadership,90.69767441860466,1,440
First State Super,First State Super,100.0,9,442
First State Super,Fm. State Super,81.25,1,442
Fairbank Tower Pty Ltd,Fairbank Tower Pty Ltd,100.0,9,444
Fairbank Tower Pty Ltd,Fairbank Tower Pty Ltd (Spouse),83.01886792452831,1,444
Community and Public Sector Union,Community and Public Sector Union,100.0,9,446
Community and Public Sector Union,Community & Public Sector Union,90.625,4,446
Community and Public Sector Union,Community and Public Sector Union (CPSU),90.41095890410959,1,447
Commonwealth bank,Commonwealth bank,100.0,9,449
Commonwealth bank,"ANZ, Commonwealth bank",87.17948717948718,1,449
Commonwealth bank,"ING, Commonwealth bank.",85.0,1,450
Commercial Radio Australia,Commercial Radio Australia,100.0,9,452
Commercial Radio Australia,Commercial Radio Australia Ltd,92.85714285714286,2,452
Commercial Radio Australia,Commercial Radio Australia Ltd.,91.22807017543859,2,453
Buchholz Investment Trust,Buchholz Investment Trust,100.0,9,455
Buchholz Investment Trust,Buchholz Investments Trust,98.0392156862745,1,455
Boral Ltd,Boral Ltd,100.0,9,457
Boral Ltd,Boral Limited,81.81818181818181,1,457
BANKWEST,BANKWEST,100.0,9,459
BANKWEST,WESTPAC BANK,80.0,4,459
Adelaide Bank,Adelaide Bank,100.0,9,461
Adelaide Bank,Bank of Adelaide,89.65517241379311,1,461
Adelaide Bank,Adelaide Bank Ltd,86.66666666666667,1,462
Zenyellow Pty Ltd,Zenyellow Pty Ltd,100.0,8,464
Zenyellow Pty Ltd,Zenyelloe Pty Ltd,94.11764705882352,1,464
Virgin Australia - The Club,Virgin Australia - The Club,100.0,8,466
Virgin Australia - The Club,The Club - Virgin Australia,100.0,3,466
Virgin Australia - The Club,Virgin Australia The Club,96.15384615384616,5,467
Virgin Australia - The Club,The Club Virgin Australia,96.15384615384616,3,468
Virgin Australia - The Club,"Virgin Australia, The Club",94.33962264150944,1,469
Virgin Australia - The Club,The Club - Virgin Aust.,88.0,1,470
Virgin Australia - The Club,The Club from Virgin Australia,87.71929824561404,1,471
Virgin Australia - The Club,Virgin Australia VIP Club,84.61538461538461,1,472
Virgin Australia - The Club,"Virgin Australia, The Club (member)",83.87096774193549,1,473
Virgin Australia - The Club,Virgin Australia Club Lounge,83.63636363636364,1,474
Virgin Australia - The Club,The Club - Virgin Airlines,83.01886792452831,2,475
Virgin Australia - The Club,Beyond Club - Virgin Australia,80.70175438596492,1,476
UNESCAP,UNESCAP,100.0,8,478
UNESCAP,UN-ESCAP,93.33333333333333,2,478
UNESCAP,ESCAP,83.33333333333334,1,479
Sydney Festival,Sydney Festival,100.0,8,481
Sydney Festival,Sydney Film Festival,85.71428571428572,1,481
Sydney Festival,Sunset Festival,80.0,1,482
Sydney Credit Union,Sydney Credit Union,100.0,8,484
Sydney Credit Union,Credit Union SA,82.35294117647058,8,484
Sydney Credit Union,SGE Credit Union,80.0,2,485
Swanridge Investments Pty Ltd,Swanridge Investments Pty Ltd,100.0,8,487
Swanridge Investments Pty Ltd,Self Swanridge Investments Pty Ltd,92.06349206349206,1,487
Swanridge Investments Pty Ltd,Spouse Swanridge Investments Pty Ltd,89.23076923076923,1,488
South Australian Government,South Australian Government,100.0,8,490
South Australian Government,South Australian State Government,90.0,1,490
South Australian Government,Australian Government,87.5,2,491
South Australian Government,Western Australian Government,82.14285714285714,1,492
Seven West Media,Seven West Media,100.0,8,494
Seven West Media,SevenWest Media,96.7741935483871,1,494
Seven West Media,Seven West Media Limited,80.0,2,495
Quilter Family Trust,Quilter Family Trust,100.0,8,497
Quilter Family Trust,Justice Family Trust,80.0,6,497
Quilter Family Trust,Slipper Family Trust,80.0,1,498
Police Credit Union,Police Credit Union,100.0,8,500
Police Credit Union,Qld Police Credit Union,90.47619047619048,3,500
Police Credit Union,"ANZ, Police Credit Union",88.37209302325581,1,501
PGA of Australia,PGA of Australia,100.0,8,503
PGA of Australia,PGA Australia,89.65517241379311,3,503
PGA of Australia,Golf Australia,86.66666666666667,6,504
PGA of Australia,Australian PGA,86.66666666666667,3,505
PGA of Australia,CPA Australia,82.75862068965517,2,506
PGA of Australia,Australia Post,80.0,6,507
"Liberal Party of Australia, NSW Division","Liberal Party of Australia, NSW Division",100.0,8,509
"Liberal Party of Australia, NSW Division",Liberal Party of Australia (SA Division),87.5,6,509
"Liberal Party of Australia, NSW Division",Liberal Party of Australia – WA Division,87.5,1,510
"Liberal Party of Australia, NSW Division",Liberal Party of Australia (WA Division),87.5,1,511
"Liberal Party of Australia, NSW Division",Liberal Party of Australia (NSW Division),86.41975308641976,4,512
"Liberal Party of Australia, NSW Division","Liberal Party of Australia, New South Wales Division",82.6086956521739,2,513
"Liberal Party of Australia, NSW Division","Millennium Forum, Liberal Party of Australia, NSW Division",81.63265306122449,1,514
"Liberal Party of Australia, NSW Division",Liberal Party of Australia (Victorian Division),80.45977011494253,4,515
Essendon Football Club,Essendon Football Club,100.0,8,517
Essendon Football Club,Member - Essendon Football Club,83.01886792452831,1,517
Coca-Cola Amatil Ltd,Coca-Cola Amatil Ltd,100.0,8,519
Coca-Cola Amatil Ltd,Coca Cola Amatil,83.33333333333334,1,519
Channel 7,Channel 7,100.0,8,521
Channel 7,Channel 9,88.88888888888889,4,521
Channel 7,Channel 10,84.21052631578947,2,522
"CBA, ANZ","CBA, ANZ",100.0,8,524
"CBA, ANZ","ANZ, CBA",87.5,2,524
"CBA, ANZ",CBA & ANZ,82.35294117647058,2,525
"CBA, ANZ",CBA AN2,80.0,2,526
Australia,Australia,100.0,8,528
Australia,JFD Australia,81.81818181818181,1,528
Australia,Austal,80.0,3,529
Atlas Iron,Atlas Iron,100.0,8,531
Atlas Iron,Atlas Iron Ltd,83.33333333333334,1,531
Westpac Group,Westpac Group,100.0,7,533
Westpac Group,The Westpac Group,86.66666666666667,1,533
Westpac Group,Wests Group,83.33333333333334,1,534
Western Australian Cricket Association,Western Australian Cricket Association,100.0,7,536
Western Australian Cricket Association,Western Australia Cricket Association,98.66666666666667,1,536
Western Australian Cricket Association,Western Australian Cricket Association (WACA),91.56626506024097,3,537
Western Australian Cricket Association,Board of Western Australian Cricket Association,89.41176470588236,1,538
Western Australian Cricket Association,Western Australian Cricket Association ('WACCA'),88.37209302325581,1,539
Western Australian Cricket Association,South Australian Cricket Association,86.48648648648648,3,540
Western Australian Cricket Association,West Australia Rifle Association,82.85714285714285,1,541
Western Australian Cricket Association,Western Australian Cricket,81.25,1,542
VIRGIN AUSTRALIA,VIRGIN AUSTRALIA,100.0,7,544
VIRGIN AUSTRALIA,"QANTAS, VIRGIN AUSTRALIA",80.0,1,544
Trembrook Services Pty Ltd,Trembrook Services Pty Ltd,100.0,7,546
Trembrook Services Pty Ltd,Trembrook Services,81.81818181818181,1,546
Sydney Opera House,Sydney Opera House,100.0,7,548
Sydney Opera House,Sydney Opera House Trust,85.71428571428572,1,548
Save the Children,Save the Children,100.0,7,550
Save the Children,Save The Children,94.11764705882352,5,550
Save the Children,Save the Children Fund,87.17948717948718,1,551
Save the Children,Save The Children Fund,82.05128205128204,1,552
S & L Buchholz,S & L Buchholz,100.0,7,554
S & L Buchholz,G & S Buchholz,92.85714285714286,4,554
"Royal Motor Yacht Club, Woolooware","Royal Motor Yacht Club, Woolooware",100.0,7,556
"Royal Motor Yacht Club, Woolooware",Royal Motor Yacht Club Woolooware,98.50746268656717,1,556
Qantas and Virgin Australia,Qantas and Virgin Australia,100.0,7,558
Qantas and Virgin Australia,Virgin Australia & Qantas,88.46153846153845,1,558
Qantas and Virgin Australia,Qantas Airways and Virgin Australia,87.09677419354838,1,559
President of the United States of America,President of the United States of America,100.0,7,561
President of the United States of America,President and First Lady of the United States of America,84.5360824742268,1,561
President of the United States of America,Office of the Vice President of the United States,80.0,1,562
NATIONAL AUSTRALIA BANK,NATIONAL AUSTRALIA BANK,100.0,7,564
NATIONAL AUSTRALIA BANK,NATIONAL AUST BANK,87.8048780487805,1,564
McBain Family Trust,McBain Family Trust,100.0,7,566
McBain Family Trust,McBaiin Family Trust,97.43589743589743,1,566
McBain Family Trust,King Family Trust,83.33333333333334,1,567
McBain Family Trust,Morrison Family Trust,80.0,4,568
Maurice Blackburn Pty Ltd,Maurice Blackburn Pty Ltd,100.0,7,570
Maurice Blackburn Pty Ltd,Maurice Blackburn,80.95238095238095,2,570
Macquarie Group,Macquarie Group,100.0,7,572
Macquarie Group,Macquarie Group Ltd,88.23529411764706,6,572
Macquarie Group,Macquarie Group ltd,88.23529411764706,1,573
Macquarie Group,Macquarie Group (MQG),83.33333333333334,1,574
Lion Co,Lion Co,100.0,7,576
Lion Co,Lion Co.,93.33333333333333,2,576
Lion Co,Lions Co,93.33333333333333,1,577
Insurance Australia Group,Insurance Australia Group,100.0,7,579
Insurance Australia Group,Insurance Group Australia,100.0,3,579
Insurance Australia Group,Insurance Australia Group (IAG),89.28571428571429,2,580
Insurance Australia Group,Insurance Australia,86.36363636363636,2,581
Insurance Australia Group,Insurance Australia Group Limited,86.20689655172413,1,582
Insurance Australia Group,Australian Insurance,84.44444444444444,1,583
Insurance Australia Group,Australian Industry Group,80.0,1,584
Hancock Prospecting,Hancock Prospecting,100.0,7,586
Hancock Prospecting,Hancock Prospecting Pty Ltd,82.6086956521739,1,586
Fortescue Metals Group,Fortescue Metals Group,100.0,7,588
Fortescue Metals Group,Fortescue Metals Grp Ltd,86.95652173913044,3,588
Fortescue Metals Group,Fortescue Metals Group Limited,84.61538461538461,1,589
Fortescue Metals Group,Fortescue Metals Group (ASX: FMG),80.0,1,590
Football Federation Australia,Football Federation Australia,100.0,7,592
Football Federation Australia,Football Federation of Australia,95.08196721311475,1,592
Country Mile Superannuation Pty Ltd,Country Mile Superannuation Pty Ltd,100.0,7,594
Country Mile Superannuation Pty Ltd,"Country Mile Superannuation Pty Ltd, ACGee Pty Ltd",82.35294117647058,1,594
Conventions Queensland Pty Ltd,Conventions Queensland Pty Ltd,100.0,7,596
Conventions Queensland Pty Ltd,Conventions Queensland Pty ltd,86.66666666666667,1,596
Centre for Independent Studies,Centre for Independent Studies,100.0,7,598
Centre for Independent Studies,Centre of Independent Studies,94.91525423728814,3,598
Centre for Independent Studies,The Centre for Independent Studies,93.75,1,599
Centre for Independent Studies,Centre for Independent Studies (CIS),90.9090909090909,1,600
Bendigo and Adelaide Bank,Bendigo and Adelaide Bank,100.0,7,602
Bendigo and Adelaide Bank,Bendigo Adelaide Bank,91.30434782608697,3,602
Bendigo and Adelaide Bank,Adelaide Bendigo Bank,91.30434782608697,2,603
Bendigo and Adelaide Bank,Bendigo/ Adelaide Bank,89.36170212765957,4,604
Bendigo and Adelaide Bank,Bendigo and Adelaide Bank and Westpac,80.64516129032258,1,605
Australian Workers Union,Australian Workers Union,100.0,7,607
Australian Workers Union,Australian Workers' Union,97.95918367346938,4,607
