id,mp_name,party,electorate,declaration_date,category,sub_category,entity,canonical_entity,item,details
c2c30948-9c45-4b7c-b3a0-70764854217d,Zoe Daniel,Independent,Goldstein,2023-02-17,Asset,Other Asset,CYMEDI Australia/Saean Motors,CYMEDI Australia/Saean Motors,Anti-Fire Smoke Mask,Anti-Fire Smoke Mask
732d684b-be52-42a8-9ab7-724154eb1be9,Zoe Daniel,Independent,Goldstein,2023-02-17,Unknown,Other,Naturopaths and Herbalists Association of Australia,Naturopaths and Herbalists Association of Australia,Assorted small products,Assorted small products
efb1f411-3466-4bf1-98ef-e9371da7b2b7,Zoe Daniel,Independent,Goldstein,2023-07-25,Gift,Entertainment,"Ray Purcell, Grow Hope Foundation","Ray Purcell, Grow Hope Foundation",Tickets to Grow Hope Dinner,"2x tickets, Grow Hope Dinner from"
21b07c18-75f6-4764-bca6-4006a5c5bbbe,Zoe Daniel,Independent,Goldstein,2023-09-25,Gift,Entertainment,FIFA and Football Australia,FIFA and Football Australia,"Matildas Flag, Pin, and Scarf","26 July 2023 Matildas Flag and Pin, Matildas Scarf from"
e9724582-2bbe-481f-b159-cfed132e7b62,Zoe Daniel,Independent,Goldstein,2024-03-04,Unknown,Other,Australian Climate and Biodiversity Foundation,Australian Climate and Biodiversity Foundation,Bag,Bag -
13528b95-f7ee-48fe-980c-eff27f0b2ab5,Zoe Daniel,Independent,Goldstein,2024-11-25,Income,Other Income,"Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey","Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey",Book: Balcony Over Jerusalem,Book: Balcony Over Jerusalem by John Lyons from
b5afab45-e8d2-410b-a5eb-79728e2ec44e,Zoe Daniel,Independent,Goldstein,2024-11-25,Income,Other Income,"Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey","Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey",Book: A Very Short History of the Israel-Palestine Conflict,Book: A Very Short History of the Israel-Palestine Conflict by Ilan Pappe from
cb2690d3-87b5-4ba8-b930-bac32b9b72fc,Zoe Daniel,Independent,Goldstein,2024-11-25,Income,Other Income,"Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey","Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey",Book: The Hundred Years' War on Palestine,Book: The Hundred Years' War on Palestine by Rashid Khalidi from
622376e1-7a18-420e-b976-dc255b05cabf,Zoe Daniel,Independent,Goldstein,2024-11-25,Income,Other Income,"Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey","Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey",Book: Palestine A-Z,Book: Palestine A-Z by Kate Thompson from
603e2d9a-3611-4ad3-b970-d6ca525a4e1c,Zoe Daniel,Independent,Goldstein,2024-11-25,Income,Other Income,"Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey","Marcus O'Reilly, Aviva Tuffield, Paddy O'Reilly and Jol Blazey",Book: The Sunbird,Book: The Sunbird by Sara Haddad from
dc3aa2c8-320a-48c6-a606-d4cab1e818ac,Milton Dick,Australian Labor Party,Oxley,2022-08-17,Membership,Other Membership,"Australian Workers Union of Employees, Qld","Australian Workers' Union of Employees, Qld",Union Membership,N/A
ed682222-ba6b-4c5d-aa54-4d0b4a2039d2,Mark Dreyfus,Australian Labor Party,Isaacs,2022-08-18,Asset,Other Asset,Emergency Services and State Superannuation,Emergency Services and State Superannuation,Superannuation,N/A
ce119d64-7131-4eee-b92b-aba65b721ea4,Mark Dreyfus,Australian Labor Party,Isaacs,2023-03-30,Income,Other Income,"Professor Ben Saul, The University of Sydney","Professor Ben Saul, The University of Sydney",Books,"Books from Professor Ben Saul, The University of Sydney - surrendered in accordance with the guidelines relating to official gifts received issued by the Department of the Prime Minister and Cabinet"
dd4879ed-8a18-410b-bffd-cf3acc031150,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Unknown,Other,Dutton Holdings (Qld) P/L,Dutton Holdings (Qld) P/L,Interest,Dutton Holdings (Qld) P/L
ec43aecd-eceb-4514-830a-b570cda05088,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Unknown,Other,PK Super (Qld) P/L,PK Super (Qld) P/L,Interest,PK Super (Qld) P/L
5ab98fc8-3114-4187-ad1d-d3e60c723bcc,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Asset,Shares,RHT Investments (QId) P/L,RHT Investments (Qld) P/L,Investments,RHT Investments (QId) P/L
95644d85-a889-4f3c-98ea-801db60ea816,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Unknown,Other,PK Super (Qld) P/L,PK Super (Qld) P/L,Interest,PK Super (Qld) P/L
15f2d85d-881c-443c-ab93-51e47d9ab3b7,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Asset,Shares,RHT Family Trust (RHT Investments (Qld) P/L ATF),RHT Family Trust (RHT Investments P/L ATF),Investment Beneficiary,"Investment, Beneficiary"
043649af-be64-4b26-a4d3-60db62ce7b99,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Membership,Other Membership,RHT Investments (Qld) P/L,RHT Investments (Qld) P/L,Investment Company,Investments
8a3e4d60-66a2-498d-9783-1b8cc978ff02,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Membership,Other Membership,Bald Hills Child Care P/L,Bald Hills Child Care P/L,Child Care Company,NIL
a47cad00-5471-4ac4-84ce-0cd95e3b93e8,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Membership,Other Membership,PK Super (Qld) P/L,PK Super (Qld) P/L,SMSF,SMSF
cdf52c8a-5900-4d2f-9968-cd999c12bada,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Membership,Other Membership,Dutton Holdings (Qld) P/L,Dutton Holdings (Qld) P/L,Holding Company,NIL
b7722dec-6f4f-4849-889c-b896f7fe5b53,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Liability,Credit,"NAB, Westpac","NAB, Westpac",Credit Facilities,Credit facilities
c945dc14-741e-41b9-aff3-e82624758398,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Liability,Credit,"NAB, Westpac","NAB, Westpac",Credit Facilities,Credit facilities
0cec5efe-49d8-475e-bc89-13ee0c9fddb3,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Asset,Other Asset,"QBank, NAB, CBA, Westpac","QBank, NAB, CBA, Westpac",Savings Account,Savings account
945ade86-0226-4b3d-abdb-809bea543971,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Asset,Other Asset,"ANZ, QBank, NAB, Westpac","QBank, NAB, CBA, Westpac",Savings Account,Savings account
20bcfb5e-8722-433b-a3ba-b0b98fe3f9a5,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Asset,Other Asset,"NAB, CBA","NAB, CBA",Savings Account,Savings account
f9ef334d-cdd3-4d76-b87f-53b4aee65eb4,Peter Dutton,Liberal National Party,Dickson,2022-05-21,Asset,Shares,RHT Investments (Qld) P/L,RHT Investments (Qld) P/L,Investment Income,Investment income from RHT Investments (Qld) P/L
5d2c0723-63e9-49bb-801e-a61b367c6135,Peter Dutton,Liberal National Party,Dickson,2022-08-23,Asset,Shares,RHT Investment (Qld) P/L,RHT Investments (Qld) P/L,Commercial Property Sale,Townsville Commercial Property owned by RHT Investment (Qld) P/L sold
144e95fa-10df-4cb6-8341-c1208cd0e413,Peter Dutton,Liberal National Party,Dickson,2022-11-09,Unknown,Other,Dutton Holdings (Qld) P/L,Dutton Holdings (Qld) P/L,Dutton Holdings (Qld) P/L Deregistration,Dutton Holdings (Qld) P/L voluntarily deregistered
590a19ef-b950-47e8-898a-9acddf3abaa2,Peter Dutton,Liberal National Party,Dickson,2022-11-09,Membership,Other Membership,Dutton Holdings (Qld) P/L and Bald Hills Child Care P/L,Dutton Holdings (Qld) P/L and Bald Hills Child Care P/L,Holding Company & Child Care Company,Dutton Holdings (Qld) P/L and Bald Hills Child Care P/L voluntarily deregistered
c6670de9-d056-4bf5-8148-d093c86dc5f7,Peter Dutton,Liberal National Party,Dickson,2023-06-27,Gift,Entertainment,ARLC and NRL,ARLC and NRL,Tickets and hospitality to Women's State of Origin Series Game 1,1 June 2023 - Tickets and hospitality - Game 1 2023 Ampol Women's State of Origin Series courtesy of the ARLC and NRL
8034a7c7-0086-49c1-b042-b9646fde3c58,Peter Dutton,Liberal National Party,Dickson,2023-11-29,Gift,Decorative,"Nitkin Gadkarji, Minister for Road Transport and Highways","Nitkin Gadkarji, Minister for Road Transport and Highways",Madhubani painting,"Madhubani painting from Nitkin Gadkarji, Minister for Road Transport and Highways"
437af853-62e4-481b-aa87-43ed1c727d03,Peter Dutton,Liberal National Party,Dickson,2024-04-17,Unknown,Other,"H.E. Mr Phạm Minh Chính, Prime Minister of the Socialist Republic of Vietnam","H.E. Mr Phạm Minh Chính, Prime Minister of the Socialist Republic of Vietnam","Ceramic Vase ""Bao An""","Ceramic Vase ""Bao An"" from HE Mr Phạm Minh Chính, Prime Minister of the Socialist Republic of Vietnam"
810ecb27-484e-45d9-aa04-056cb60f0c8c,Peter Dutton,Liberal National Party,Dickson,2024-12-23,Unknown,Other,Ferris Jin and Jamie Mao Juemin,Ferris Jin and Jamie Mao Juemin,Chinese Tea Gift Sets,Chinese Tea Gift Sets courtesy of Ferris Jin and Jamie Mao Juemin
8617e27d-cffe-4252-ba7b-1e483480ecfb,Peter Dutton,Liberal National Party,Dickson,2025-01-31,Unknown,Other,PK Super (Qld) P/L,PK Super (Qld) P/L,Interest,PK Super (Qld) P/L
ac8c5065-dd45-4b6c-acd9-617913ee1ab3,Peter Dutton,Liberal National Party,Dickson,2025-01-31,Membership,Other Membership,PK Super (Qld) P/L,PK Super (Qld) P/L,SMSF,PK Super (Qld) P/L
855585a9-c109-4d75-912f-acda9a815eea,Justine Elliot,Australian Labor Party,Richmond,2022-08-08,Travel,Other Travel,QANTAS AND VIRGIN LOUNGE MEMBERSHIP,QANTAS AND VIRGIN LOUNGE MEMBERSHIP,QANTAS and VIRGIN LOUNGE MEMBERSHIP,N/A
0b3507ff-8eec-43d4-b2ec-4158d516d489,Justine Elliot,Australian Labor Party,Richmond,2022-08-08,Travel,Other Travel,QANTAS AND VIRGIN LOUNGE MEMBERSHIP,QANTAS AND VIRGIN LOUNGE MEMBERSHIP,QANTAS and VIRGIN LOUNGE MEMBERSHIP,N/A
55ebc141-f2ce-4613-91c6-07a55d140136,Warren Entsch,Liberal National Party,Leichhardt,2022-08-11,Asset,Real Estate,"Malanda, Queensland","Malanda, Queensland",Residential House and Grazing Land in Malanda,Residential and grazing
31c60654-bc22-437f-986a-e1803deb3b74,Warren Entsch,Liberal National Party,Leichhardt,2022-08-11,Asset,Real Estate,"Brinsmead, Queensland","Brinsmead, Queensland",Residential House in Brinsmead,Residential
2c377a57-d476-4225-8f1b-3cacab1ace4b,Warren Entsch,Liberal National Party,Leichhardt,2022-08-11,Asset,Real Estate,"Malanda, Queensland","Malanda, Queensland",Rural Land in Malanda,"Spouse/partner, Residential and grazing"
262b4c84-d40a-425b-aa77-0861bd233784,Warren Entsch,Liberal National Party,Leichhardt,2022-08-11,Asset,Shares,"Mooroobool, Queensland","Mooroobool, Queensland",Investment Property in Mooroobool,"Spouse/partner, Investment"
e74d83e3-404d-4acb-bde7-41fc01b1f0ba,Cassandra Fernando,Australian Labor Party,Holt,2023-07-05,Travel,Other Travel,Australia/Israel & Jewish Affairs Council (AIJAC),Australia/Israel & Jewish Affairs Council (AIJAC),"Travel, Accommodation, Flights and Hospitality - Rambam Israel Fellowship Program","Accommodation, flights and hospitality as part of the Rambam Israel Fellowship Program from 24 June to 1 July 2023 hosted by Australia/Israel & Jewish Affairs Council (AIJAC)."
a7b34b79-4688-42b4-83a5-6f6c64ab2db6,Paul Fletcher,Liberal Party of Australia,Bradfield,2022-07-29,Asset,Real Estate,"Roseville, NSW","Roseville, NSW",Residential House in Roseville,Residential Property
54f2f97e-076c-4fc9-9f64-92490d4100d0,Paul Fletcher,Liberal Party of Australia,Bradfield,2022-07-29,Asset,Real Estate,"Paddington, NSW","Paddington, NSW",Investment Property in Paddington,Investment Property
49bbeb01-af86-4bde-906f-bcb7476a0822,Paul Fletcher,Liberal Party of Australia,Bradfield,2022-07-29,Asset,Real Estate,"Roseville, NSW","Roseville, NSW",Residential House in Roseville,Residential Property - Spouse
c3e63143-2a3e-44c4-a17d-b215a3364c81,Paul Fletcher,Liberal Party of Australia,Bradfield,2022-07-29,Asset,Real Estate,"Paddington, NSW","Paddington, NSW",Investment Property in Paddington,Investment Property - Spouse
9077da54-71c0-4783-b86a-5c78029d8ec2,Paul Fletcher,Liberal Party of Australia,Bradfield,2022-07-29,Asset,Real Estate,"Lettomanopello, Italy","Lettomanopello, Italy",Investment Property in Lettomanopello,Investment Property - Spouse
003b1c17-4e51-4092-b7ae-17614258aeda,Paul Fletcher,Liberal Party of Australia,Bradfield,2022-07-29,Membership,Other Membership,"Liberal Party of Australia, NSW Division","Liberal Party of Australia, NSW Division",Liberal Party Membership,Member
ff2e4364-9161-4b22-915a-9e24d793ca43,Paul Fletcher,Liberal Party of Australia,Bradfield,2022-07-29,Membership,Other Membership,"Liberal Party of Australia, NSW Division","Liberal Party of Australia, NSW Division",Liberal Party Membership,Member - Spouse
79ea6f92-836e-40c5-92e9-e50c5350188a,Mike Freelander,Australian Labor Party,MacArthur,2022-05-21,Unknown,Other,Pebema P/L,Pebema P/L,Interest,Pebema P/L
f54ad552-2408-48b8-b3ec-a4cc2fea533f,Mike Freelander,Australian Labor Party,MacArthur,2022-05-21,Unknown,Other,Pebema P/L,Pebema P/L,Interest,Pebema P/L
32fd9355-eb58-4df6-9f94-d93d899f6c08,Mike Freelander,Australian Labor Party,MacArthur,2022-05-21,Asset,Trust,Pebema P/L Superannuation Fund,Pebema P/L Superannuation Fund,Superannuation Company Fund,Superannuation company fund held with spouse; Joint beneficiary
cb69a785-11e6-4492-ac04-c66d7b750bff,Mike Freelander,Australian Labor Party,MacArthur,2022-05-21,Asset,Real Estate,"Wombarra, NSW","Wombarra, NSW",Residential House in Wombarra,Residential (shared with spouse)
f985c076-8b86-46f4-9ae1-984464cfb9a9,Mike Freelander,Australian Labor Party,MacArthur,2022-05-21,Asset,Real Estate,"Newtown, NSW","Newtown, NSW",Residential House in Newtown,Residential (shared with spouse)
f71a9458-530f-44d6-a1d6-acb3fc92b898,Mike Freelander,Australian Labor Party,MacArthur,2022-05-21,Membership,Other Membership,Pebema P/L,Pebema P/L,Defunct Medical Practice Company Membership,"Defunct medical practice company, trustee of superannuation fund"
3bc3107f-6556-4e9e-a420-8aa03033c395,Mike Freelander,Australian Labor Party,MacArthur,2022-05-21,Asset,Other Asset,Pebema P/L Superfund,Pebema P/L Superfund,Superfund,Pebema P/L Superfund
d9bacb45-e04f-4ee2-93f5-b12c6d5c73c6,Andrew Gee,National Party of Australia,Calare,2022-08-24,Membership,Other Membership,"Country Mile Superannuation Pty Ltd, ACGee Pty Ltd",Country Mile Superannuation Pty Ltd,"Country Mile Superannuation Pty Ltd, ACGee Pty Ltd Membership","Self: Country Mile Superannuation Pty Ltd, ACGee Pty Ltd; Spouse/partner: Country Mile Superannuation Pty Ltd, ACGee Pty Ltd"
9df73bba-611c-46b5-97e5-e45726df9709,Andrew Gee,National Party of Australia,Calare,2022-08-24,Liability,Mortgage,"Commonwealth Bank, Liberty Financial","Commonwealth Bank, Liberty Financial",Property Mortgage,"Self: Mortgage on property (Commonwealth Bank), Mortgage on home (Commonwealth Bank), Mortgage on property held via SMSF referred to above (Liberty Financial); Spouse/partner: Mortgage on property (Commonwealth Bank), Mortgage on home (Commonwealth Bank), Mortgage on property held via SMSF referred to above (Liberty Financial)"
903c73f1-04d7-4cd0-afe5-65ca298bab23,Andrew Gee,National Party of Australia,Calare,2022-08-24,Asset,Other Asset,ANZ and Commonwealth Banks,ANZ and Commonwealth Banks,Savings Account,"Self: Savings, mortgage and SMSF accounts (ANZ and Commonwealth Banks); Spouse/partner: Savings, mortgage and SMSF accounts (ANZ and Commonwealth Banks)"
5e0bcd2b-40a1-4fe3-bb79-304c6f35e0ea,Steve Georganas,Australian Labor Party,Adelaide,2024-05-13,Travel,Other Travel,Pyne and Partners,Pyne and Partners,"Airfare, Accommodation and Hospitality to Sea and Air Space 2024 Conference",Attended the Sea and Air Space 2024 and AUKUS 3 Program 2024 Conference in Washington DC USA 8 April till 13 April 1 Economy airfare Adelaide Washington return and accommodation and hospitality for 5 nights sponsored by Pyne and Partners
98c1630d-a51f-4be4-af30-3827231aece1,David Gillespie,National Party of Australia,Lyne,2022-05-21,Asset,Real Estate,"GRIFFITH, ACT","GRIFFITH, ACT",Residential Property in Griffith,RESIDENTIAL RENTAL
4b2da63b-61e0-40ef-935b-008b84315989,Patrick Gorman,Australian Labor Party,Perth,2023-11-22,Travel,Other Travel,Seven West Media and Anthony De Ceglie,Seven West Media and Anthony De Ceglie,Wiggles Concert Tickets,"Four tickets to the Wiggles concert on Saturday, 18 November, for myself, my wife Jess and our two children from Seven West Media and Anthony De Ceglie, Editor In Chief."
390c0c14-bd2f-4978-b2e8-c7faed4e0d23,Patrick Gorman,Australian Labor Party,Perth,2024-04-09,Travel,Other Travel,Chamber of Minerals and Energy,WA Chamber of Mineral and Energy,Women in Resources Awards Tickets,Myself and my wife accepted tickets to the Women in Resources Awards from the Chamber of Minerals and Energy on Friday 22 March 2024.
7c00982b-a449-410e-a591-62e836e58aa9,Garth Hamilton,Liberal National Party,Groom,2024-03-18,Travel,Other Travel,Australia/Israel & Jewish Affairs Council (AIJAC),Australia/Israel & Jewish Affairs Council (AIJAC),Airfares and Accommodation for MP Study Visit to Israel,Self - Airfares and accommodation to participate in the MP Study Visit to Israel (8 Mar 2024 – 14 Mar 2024)
fc52537d-57c9-41c7-a1b6-a0291f1c3718,Garth Hamilton,Liberal National Party,Groom,2024-09-02,Travel,Other Travel,American Chamber of Commerce in Australia (AmCham) and the Insurance Council of Australia (ICA),American Chamber of Commerce in Australia (AmCham) and the Insurance Council of Australia (ICA),Airfares and Accommodation for US Study Tour,Self - Airfares and accommodation to participate in the AmCham/ICA US Study Tour (21 - 26 July 2024)
